anime_id,name,genre,episodes,rating
9522,Zero Tester: Chikyuu wo Mamore!,"Action, Adventure, Mecha, Sci-Fi",28,5.23
12897,Uchuu Patrol Hopper,"Sci-Fi, Space",44,6.54
7681,Kyouryuu Wakusei,"Adventure, Fantasy, Historical, Sci-Fi",60,6.5
17086,Agigongryong Doolie (1988),Kids,7,5.35
31534,Larva,Comedy,26,6.57
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",13,5.65
10136,Manga Doushite Monogatari,"Adventure, Comedy, Kids",100,6.67
15915,Magical Hat,"Adventure, Comedy, Fantasy, Kids",33,5.3
8184,Bouken Gabotenjima,Adventure,39,6.58
5468,Yattokame Tanteidan,"Kids, Mystery, Slice of Life",14,6.5
31562,Neko no Dayan: Nihon e Iku,Kids,12,6.5
18191,Boku wa Ou-sama (TV),Kids,12,6.4
20183,Manga Ijin Monogatari,Historical,46,6.87
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,"Comedy, Magic, Shoujo",52,4.77
4598,Urikupen Kyuujo-tai,"Adventure, Comedy, Kids",156,5.78
30410,Gon 2nd Season,"Action, Adventure, Kids",26,5.92
30151,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,"Comedy, Slice of Life",-1,6.25
8345,Ukkari Pénélope,"Comedy, Slice of Life",26,6.38
7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,"Comedy, Sci-Fi",26,6
13551,Shuukan Storyland,"Comedy, Drama, Seinen, Slice of Life",56,6.27
8999,Origami Warriors,"Action, Adventure",52,7.15
9868,Chengyu Donghua Lang,"Historical, Kids",180,6.04
12243,Game Center Arashi,"Comedy, Game, Kids, Shounen",26,5.85
15479,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",26,6.32
10815,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",21,6.08
16486,Shin Kyojin no Hoshi II,Sports,23,6.91
5374,Miracle! Mimika,"Kids, Slice of Life",225,5.28
7419,Wrestler Gundan Seisenshi Robin Jr.,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sci-Fi, Super Power",50,6.32
14213,Otogi Manga Calendar,Historical,312,6.11
31517,Ninja-tai Gatchaman ZIP!,"Comedy, Parody",475,5.5
7452,Mini Moni Yaru no da Pyon!,Comedy,66,4.78
10210,Bug tte Honey,"Adventure, Comedy",51,6.3
9948,Music Up,Music,52,6.23
12359,Pecola,Kids,26,5.35
12763,0-sen Hayato,"Historical, Military",38,6.25
16454,Surf Side High-School,"Comedy, Ecchi, School",20,5.91
9383,Chie-chan Funsenki: Jarinko Chie,"Comedy, Drama, Slice of Life",39,7.83
9426,Pururun! Shizuku-chan,"Comedy, Kids",51,5.9
31177,Yakyuubu Aruaru,Sports,3,4
5473,Tsuri Baka Nisshi,"Comedy, Slice of Life",36,6.78
17893,Cheonbangjichuk Hani,"Comedy, Drama, School, Sports",13,6.78
27693,Heart Cocktail,"Romance, Seinen",77,6.36
22541,Oniku Daisuki! Zeushi-kun,Comedy,12,4.98
11533,Momotarou Densetsu,"Adventure, Comedy",51,6.35
8478,Doubutsu Kankyou Kaigi,Kids,20,5.68
13431,Himitsukessha Taka no Tsume NEO,"Comedy, Parody, Super Power",38,6.62
3451,Space Oz no Bouken,"Adventure, Sci-Fi",26,6.25
25503,Fuusen Inu Tinny,"Adventure, Kids",26,5.89
27811,Shaolin Wuzang,"Action, Demons, Historical, Martial Arts, Samurai, Supernatural",26,7.19
19121,Doctor Chichibuyama,"Ecchi, Parody, Seinen",2,6.15
5821,Zenmai Zamurai,"Comedy, Kids",30,6.44
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,13,5.1
10506,Shiawase Haitatsu Taneko,Comedy,-1,6.5
3458,Pi Po Pa Po Patrol-kun,"Comedy, Kids",65,6.05
10241,Sekai Monoshiri Ryoko,Comedy,1006,5.92
23351,Youkaiden Nekome Kozou,"Adventure, Horror, Psychological, Seinen, Supernatural",25,8
5478,Bikkuriman 2000,"Adventure, Fantasy, Kids",68,6.1
6261,Koguma no Misha,"Adventure, Comedy, Drama, Kids",26,6.42
6989,Uchuu Ace,"Action, Adventure, Sci-Fi",52,6.27
14211,Instant History,Historical,312,6.68
31555,Doushitemo Eto ni Hairitai,Comedy,13,6.79
9781,Hyouga Senshi Gaislugger,"Action, Mecha, Sci-Fi",20,6.37
19961,Heisei Tensai Bakabon,"Comedy, Slice of Life",46,6.77
3937,Takoyaki Mant-Man,"Comedy, Sci-Fi",77,6.75
5089,Noramimi 2,Comedy,13,6.48
8195,Guru Guru Town Hanamaru-kun,Kids,101,6.53
33290,Gra-P &amp; Rodeo 2nd Season,"Comedy, Music",-1,3.92
8244,Keshikasu-kun,"Comedy, Kids",-1,4.63
19681,Hustle Punch,"Comedy, Fantasy, Kids",26,6.63
9061,RPG Densetsu Hepoi,"Adventure, Fantasy",50,6.89
5886,Kujira no Josephina,"Adventure, Fantasy",23,6.53
6583,Super Bikkuriman,"Adventure, Comedy, Demons, Fantasy, Sci-Fi",44,6.55
12139,Wanpaku Tanteidan,"Action, Mystery",35,6.56
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen",156,7.2
5140,Karaoke Senshi Mike-tarou,"Kids, Music",20,7.05
24845,Nyanfuru,"Comedy, Music",-1,5.54
4684,Scarecrowman,"Fantasy, Kids",26,7.13
12393,Oyako Club,"Comedy, Slice of Life",1818,6.18
8191,Hoshi Shinichi Short Short,"Comedy, Sci-Fi",26,6.07
19585,Kobo-chan,"Comedy, Kids, Slice of Life",63,6.72
5841,Yume wo Kanaeru Zou,Comedy,12,5.92
3846,Microid S,"Action, Sci-Fi",26,6.08
7981,Obake no Q-tarou (1985),"Comedy, Kids, School, Slice of Life, Supernatural",510,6.54
2735,Mugen Senki Portriss,"Action, Mecha, Sci-Fi, Shounen",52,5.33
7956,Cybot Robocchi,"Comedy, Sci-Fi",39,6.19
25965,Backkom 2,"Comedy, Kids",52,6.31
21447,Meitantei Rascal,"Adventure, Kids, Mystery",12,5.52
10138,Manga Hajimete Omoshiro Juku,"Adventure, Kids",110,6.68
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,"Action, Comedy, Game, Kids",32,5.72
10705,Yasai no Yousei: N.Y.Salad,Kids,26,6.36
27521,Gra-P &amp; Rodeo,"Comedy, Music",61,5.6
30893,Deban Desu Yo! Onigirizu,Comedy,6,4
15579,Shinkai Densetsu Meremanoid,"Adventure, Fantasy",24,6
18137,Train Heroes,Kids,26,6.1
17521,Ookami Shounen Ken,"Adventure, Kids",86,5.65
15875,Shin Kyojin no Hoshi,Sports,52,6.77
10997,Fujilog 2nd Season,Comedy,13,5.72
33540,Shima Kousaku no Asia Shinseki-den,"Cars, Drama, Seinen",-1,7
10774,Soccer Fever,"Historical, Sports",51,6.47
10797,Kayoe! Chuugaku,"Comedy, School",-1,6.77
19947,Ikkyuu-san (1978),"Action, School, Sports",26,7.23
10539,Hato no Oyome-san,Comedy,22,3.62
3414,Hula Kappa,Comedy,78,6.09
31246,Choegang Habche: Mix Master,"Adventure, Fantasy",39,6.79
8853,Chouriki Robo Galatt,"Action, Adventure, Comedy, Mecha, Sci-Fi",25,6.62
11829,Manga Mitokoumon,Historical,46,7.15
9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,83,6.75
6701,Jim Button,"Adventure, Fantasy, Kids, Magic",26,6.1
10135,Manga Hajimete Monogatari,"Adventure, Comedy, Historical",305,6.36
8763,Hajime Ningen Gyatoruz,"Comedy, Historical",77,6.47
24793,Bloody Bunny,Comedy,26,5.26
9950,Hulu Xiongdi,"Action, Super Power",13,7.4
6868,Wansa-kun,Comedy,26,6.13
8183,Bouken Korobokkuru,Adventure,26,6.58
18447,Spheres,"Action, Fantasy, Super Power",26,7.33
7808,Zukkoke Knight: Don De La Mancha,"Adventure, Comedy, Historical, Romance",23,6.47
31427,Zinba,"Action, Adventure, Comedy, Demons, Magic, Super Power",52,7.17
9028,Edokko Boy: Gatten Tasuke,"Comedy, Martial Arts, Police, Sports",22,6.37
10282,Manga Nippon Mukashibanashi,Historical,12,5.95
3180,Manga Aesop Monogatari (TV),"Comedy, Fantasy, Kids",52,6.5
9371,Karl to Fushigi na Tou,Kids,26,5.14
9284,Bakuhatsu Gorou,"Comedy, Sports",26,5.74
27757,Anisava,"Comedy, Romance, Slice of Life",13,5.93
24403,Nyanpuku Nyaruma,Comedy,-1,4
8415,Oi! Ryouma,"Adventure, Drama, Historical",39,6.48
33044,Asa da yo! Kaishain,Comedy,-1,4.33
9947,Lan Mao,"Adventure, Comedy",-1,6.04
5477,Gozonji! Gekkou Kamen-kun,"Comedy, Parody, Sci-Fi",25,7
11873,Oraa Guzura Dado (1987),"Comedy, Kids",44,6.29
21433,Chou Zenmairobo: Patrasche,"Comedy, Historical, Mecha, Parody, Sci-Fi",13,4.52
16696,2020 Nyeon Ujuui Wonder Kiddy,"Sci-Fi, Space",13,5.89
7175,Himitsukessha Taka no Tsume Countdown,"Comedy, Parody, Super Power",12,6.17
6771,Dorimogu Daa!!,"Adventure, Fantasy, Kids",49,6.98
17088,Agigongryong Doolie,"Adventure, Kids",6,5.82
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Kids, Space",26,6.92
7177,Gokyoudai Monogatari,Comedy,32,6.5
9520,Zero Tester,"Action, Adventure, Mecha, Sci-Fi",38,6.43
10607,Rerere no Tensai Bakabon,Comedy,24,6.64
8239,Anime Yasei no Sakebi,"Adventure, Drama",22,6.11
4470,Gene Diver,"Action, Adventure, Shounen",56,6.3
7625,Yousei Dick,"Fantasy, Kids",26,5.78
8786,Inakappe Taishou,"Comedy, Sports",104,6.8
11589,Puu-Neko Shougekijou,Comedy,11,5.79
8182,Bouken Shounen Shadar,"Adventure, Horror",156,6.65
8336,Hanakappa,"Comedy, Kids",-1,5.42
8025,Chi-Sui Maru,Comedy,41,5.63
3869,Sakura Momoko Gekijou: Coji-Coji,"Comedy, Fantasy",100,6.65
33398,Neko Konogoro,Comedy,-1,2.8
8891,Nihon-ichi no Otoko no Tamashii 2,"Comedy, Romance",16,6.57
6981,Super Zugan,"Comedy, Game, Shounen",21,7.19
30232,Tamagotchi! Tamatomo Daishuu GO,"Comedy, Fantasy, Kids",26,6.75
7845,Seton Doubutsuki,"Adventure, Fantasy",45,6.96
22509,Manga Nihonshi (NHK Han),Historical,40,7.55
8829,Shounen Ashibe (TV),"Comedy, Slice of Life",37,6
17291,Jinzou Konchuu Kabutoborg VxV,"Action, Comedy, Fantasy, Game, Shounen",52,6.94
10540,Genki!! Ekoda-chan,Comedy,22,5.5
6917,Tsuideni Tonchinkan,Comedy,43,7.13
13307,Shounen Ninja Kaze no Fujimaru,"Action, Adventure, Samurai, Shounen",65,5.29
8777,Nobara no Julie,"Adventure, Drama, Historical, Music",13,5.96
3251,Hatara Kids Mai Ham Gumi,"Action, Kids",50,5.54
10360,Kinniku Banzuke: Kongou-kun no Daibouken!,"Action, Shounen, Sports",3,5.63
9015,O-bake no... Holly,"Comedy, Fantasy, Kids, Magic",200,6.42
8213,Hoka Hoka Kazoku,Comedy,1428,6.05
18635,Akane-chan,"Comedy, School, Slice of Life",26,6.09
2742,Omoikkiri Kagaku Adventure Sou Nanda!,"Comedy, Kids, Sci-Fi",26,5.68
9952,Wei Qi Shao Nian,"Game, Historical",26,6.4
6523,Porong Porong Pororo,Kids,52,6.3
23107,GO-GO Tamagotchi!,"Comedy, Fantasy, Kids",50,7.17
3769,Play Ball 2nd,"Action, Shounen, Sports",13,6.56
9881,Chou Supercar Gattiger,"Action, Cars, Sci-Fi",25,6.6
12091,X Bomber,"Action, Adventure, Kids, Mecha, Sci-Fi, Space",25,5.94
11545,Happyakuyachou Hyouri Kewaishi,"Drama, Historical",16,5.68
11521,Hello Kitty: Ringo no Mori no Fantasy,"Comedy, Fantasy, Kids",13,5.84
7575,Oh! Family,"Comedy, Drama, Romance, Shoujo, Slice of Life",26,6.17
7109,Gyouten Ningen Batsealer,"Action, Adventure, Fantasy, Magic",52,7.01
13769,Kamen no Ninja Akakage,"Action, Fantasy",23,6.89
6482,Sugar Bunnies Chocolate!,Kids,26,6.95
2809,Fuusen Shoujo Temple-chan,"Adventure, Comedy, Kids",26,6.56
8158,Gegege no Kitarou: Jigoku-hen,"Adventure, Comedy, Fantasy, Horror, Supernatural",7,6.23
19843,Tamagotchi! Miracle Friends,"Comedy, Fantasy, Kids",29,7
9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",26,6.54
9905,Captain (TV),"Shounen, Sports",26,6.46
12039,What&#039;s Michael? (TV),Comedy,45,7.13
8065,Karakuri Kengou Den Musashi Lord,"Action, Adventure, Mecha",50,6.37
17092,Dallyeola Hani,Sports,13,6.64
22503,Washimo,"Comedy, Kids, School, Sci-Fi, Slice of Life",10,5.92
30851,Q Transformers: Saranaru Ninki Mono e no Michi,"Mecha, Parody, Slice of Life",13,6.15
9770,Hello Kitty no Stump Village,"Fantasy, Kids",26,5.67
8130,Mighty Orbots,"Adventure, Comedy, Mecha, Sci-Fi",13,6.13
30411,Happy Jozy,Comedy,-1,5.38
15865,Tamagotchi! Yume Kira Dream,"Comedy, Kids",49,6.41
28595,Pac-World,"Adventure, Comedy, Sci-Fi",52,5.47
4940,Sabaku no Kaizoku! Captain Kuppa,"Action, Adventure",26,7.16
8041,Sennin Buraku,"Comedy, Ecchi",23,5.76
7551,Gowapper 5 Gordam,"Action, Adventure, Mecha, Sci-Fi",36,6.45
8899,Kaitei Shounen Marine,"Action, Adventure, Kids, Sci-Fi",65,6.49
3822,Sougen no Shoujo Laura,"Adventure, Shoujo",26,6.49
4121,Meimon! Daisan Yakyuubu,"Action, Shounen, Sports",40,6.44
1656,PostPet Momobin,"Comedy, Kids",24,5.68
7448,Pacusi,Comedy,18,5.42
7955,The Marshmallow Times,Slice of Life,52,7.09
3879,Paris no Isabelle,"Drama, Historical",13,6.19
33562,Heibai Wushang,"Action, Comedy, Supernatural",12,7.6
4553,Sukima no Kuni no Polta,Fantasy,13,5.67
34156,PePePePengiin,Comedy,-1,7.24
4574,Saikyou Robot Daioja,"Action, Mecha, Shounen",50,6.64
5241,Mofu☆Mofu,Kids,11,4.67
11275,Akadou Suzunosuke,"Adventure, Historical",52,5.63
5908,Chinpui,Comedy,56,6.15
4905,Mach Girl,"Cars, Comedy",26,5.47
7960,Pachislo Kizoku Gin,"Action, Game",23,6.44
4504,Kinkyuu Hasshin Saver Kids,"Action, Adventure, Comedy, Mecha, Sci-Fi",50,6.64
9424,Seupideuwang Beongae,"Action, Game, School, Shounen, Sports",26,6.36
7245,Sekai Meisaku Douwa: Wow! Maerchen Oukoku,Fantasy,26,6.91
6731,Ultraman Kids no Kotowaza Monogatari,"Comedy, Kids, Super Power",26,6.44
10562,Machine Hayabusa,"Action, Cars, Shounen, Sports",21,6.36
6481,Sugar Bunnies Fleur,Kids,26,5.88
32402,Mim Mam Mint,Comedy,-1,4.1
8240,Wanpaku Oomukashi Kum Kum,"Adventure, Comedy, Historical, Kids",26,6.35
7605,Parasol Henbei,"Adventure, Comedy, Fantasy, Kids, Magic",200,6.54
8139,Shin Minashigo Hutch,"Adventure, Comedy, Drama",26,6.62
10224,Uchuu Majin Daikengou,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",26,6.6
3834,Hoshi no Ko Chobin,"Adventure, Sci-Fi",26,6.36
5474,Yobarete Tobidete Akubi-chan,"Comedy, Fantasy, Kids",26,6.28
9438,Rainbow Sentai Robin,"Action, Adventure, Sci-Fi",48,6.22
32999,"Neko mo, Onda-ke","Comedy, Slice of Life",12,3.63
31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",Comedy,5,4.14
3808,Futari Daka,"Cars, Shounen, Sports",36,6.3
1863,Silk Road Shounen Yuuto,"Adventure, Fantasy, Historical",26,5.92
27721,Kasumin,"Fantasy, Kids",26,6.64
3630,Miracle Shoujo Limit-chan,"Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",25,6.09
19959,Barbapapa (1977),"Comedy, Fantasy, Kids",48,6.19
27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),"Comedy, Fantasy",12,5.53
9978,Kyouryuu Tankentai Born Free,"Action, Sci-Fi",25,6.12
8956,Denkou Chou Tokkyuu Hikarian,"Action, Adventure, Kids",52,6.84
9768,Shima Shima Tora no Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",726,6.25
16131,Machine Robo: Butchigiri Battle Hackers,"Action, Mecha, Sci-Fi",31,6.22
29846,Omakase! Miracle Cat-dan,"Comedy, Kids, Super Power",32,5.25
8220,Baby Felix,"Comedy, Kids",65,5.68
3683,Kabatotto,Comedy,300,6.55
3845,Mahoutsukai Chappy,"Adventure, Kids, Magic",39,6.23
19467,Revbahaf Wang-gug Jaegeon-soelgi,"Comedy, Drama, Shoujo",26,6.13
6448,Yuusei Shounen Papii,"Action, Sci-Fi, Space, Super Power",52,6.49
5833,Tondemo Senshi Muteking,"Action, Comedy, Kids, Magic, Mecha, Sci-Fi, Shounen, Super Power",56,6.73
18227,Bakujuu Gasshin Ziguru Hazeru,"Action, Mecha",6,5.78
2741,Monkey Turn V,"Action, Drama, Sports",25,7.13
17211,Shouwa Ahozoushi Akanuke Ichiban!,"Comedy, Shoujo",22,7.28
6397,Tentou Mushi no Uta,"Drama, Slice of Life",104,6.48
5935,Animation Kikou: Marco Polo no Bouken,"Adventure, Historical",43,6.54
16530,Ojamanga Yamada-kun,"Comedy, Slice of Life",103,7.77
1547,Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",96,6.38
3909,Bikkuriman,"Comedy, Fantasy",75,6.68
10541,Shuukan Shimakou,Comedy,11,5.32
5018,Piroppo,Comedy,23,5.06
9822,Xiang Qi Master,Game,26,6.33
9433,A-jang.com,Fantasy,13,5.57
31747,Oshiri Kajiri Mushi (TV) 4th Season,"Comedy, Kids",10,5.58
6067,Moeru! Oniisan,"Action, Adventure, Comedy",24,7.33
5810,Sakuran Boy DT,"Comedy, Super Power",11,5.93
9613,Big X,"Action, Historical, Sci-Fi, Shounen",59,6.46
7405,Jankenman,"Adventure, Super Power",51,6.33
5278,Totsugeki! Pappara-tai,"Action, Comedy, Romance",25,6.57
6907,Mikan-Seijin,Comedy,26,5.86
3020,Gu-Gu Ganmo,"Comedy, School",50,6.28
3164,Ichigo Ichie: Koibana Tomobana,Comedy,13,7.1
4088,Wonder 3,"Action, Adventure, Comedy, Sci-Fi",52,6.73
3870,Kick no Oni,"Shounen, Sports",26,7.25
4709,Aesop&#039;s World,Kids,26,5.76
32876,Nameko: Sekai no Tomodachi,Comedy,-1,5.6
30777,Kaijuu Sakaba Kanpai!,"Comedy, Supernatural",13,4.9
6629,Asari-chan,"Comedy, Shoujo, Slice of Life",54,6.55
8900,Saru Getchu: On Air 2nd,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",51,6.63
3975,Uchi no 3 Shimai,"Comedy, Slice of Life",141,6.68
2687,Gokuu no Daibouken,"Comedy, Fantasy",39,6.53
4614,Moero Arthur: Hakuba no Ouji,"Adventure, Drama, Historical, Romance",22,6.37
3844,Apache Yakyuugun,"Action, School, Sports",26,5.68
6195,Rita to Nantoka,Slice of Life,26,6
8353,Ketsuinu,Comedy,13,5.04
27621,Glass no Kamen Desu ga to Z,"Comedy, Parody",14,6.02
18365,Mazinger ZIP!,"Comedy, Mecha",237,6.14
4104,Mini Moni the TV,Comedy,15,5.84
15905,Qin Shiming Yue Zhi: Wanli Changcheng,"Action, Fantasy, Historical, Martial Arts",37,8.43
9518,Ichigo Ichie: Kimi no Kotoba,Comedy,13,6.9
5600,Little El Cid no Bouken,"Adventure, Historical, Kids",26,6.48
6012,Kinpatsu no Jeanie,"Drama, Historical",13,6.53
10533,Fujilog,Comedy,13,5.75
16027,Greek Roman Sinhwa: Olympus Guardian,"Adventure, Fantasy, Historical",39,6.57
33655,Alps no Shoujo Heidi? Chara Onji,"Comedy, Parody",-1,6.79
2226,Mori no Tonto-tachi,"Fantasy, Kids",23,6.23
3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,"Adventure, Fantasy",26,6.58
19305,Nyuru Nyuru!! Kakusen-kun,Comedy,25,5.44
18845,Ninja Hattori-kun (2012),Comedy,52,6.5
4332,Seigi wo Aisuru Mono Gekkou Kamen,"Action, Mystery",39,7.01
5234,Zettai Yareru Greece Shinwa,"Comedy, Ecchi",13,6.22
4511,Hoero! Bun Bun,"Adventure, Slice of Life",39,6.53
5636,RESTOL: Special Rescue Team,"Action, Adventure, Mecha, Police",26,6.69
7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi",52,6.57
3294,Gasshin Sentai Mechander Robo,"Mecha, Military, Mystery, Sci-Fi, Space",35,6.28
2738,Kasumin 3rd Season,"Fantasy, Kids",26,6.33
9106,Nogsaegjeoncha Haemosu,"Action, Adventure, Fantasy, Shounen",26,6.42
11268,Ganso Tensai Bakabon,"Comedy, Slice of Life",103,6.75
32691,Flowering Heart,"Kids, Magic",26,5.24
2568,Kojika Monogatari,Drama,52,6.68
7189,Kotatsu Neko,Comedy,26,5.07
15787,Backstage Idol Story,Music,8,5.55
25717,AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series,"Adventure, Fantasy, Kids",26,7.29
10554,Yakyuukyou no Uta,"Action, Drama, Sports",25,7.15
23901,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,22,5.58
3130,Kaibutsu-kun (1980),"Comedy, Horror, Kids",94,6.79
12951,AWOL,"Action, Military, Sci-Fi, Space",12,5.33
5223,Robotan (1986),"Comedy, Kids",33,6.47
3433,Go-Q-Choji Ikkiman,"Sci-Fi, Sports",32,6.65
3637,Bouken Yuuki Pluster World,"Sci-Fi, Shounen",52,6.32
4599,Tanoshii Willow Town,"Fantasy, Kids",26,6.33
5534,Hai! Akko Desu,"Romance, Slice of Life",164,7.08
3131,Ashita Tenki ni Naare,Sports,47,6.5
23555,Neko no Dayan,"Kids, Magic",52,5.38
2075,Kiko-chan Smile,"Adventure, Comedy, Josei, Slice of Life",51,6.4
5088,Fabre-sensei wa Meitantei,Mystery,26,6.49
5131,Groizer X,"Mecha, Sci-Fi",36,6.53
5344,Time Bokan Series: Itadakiman,Mecha,20,6.37
30989,Bary-san no Imabari-ben Kouza,Comedy,-1,4.79
6889,Time Bokan Series: Zenderman,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",52,6.22
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,"Comedy, Magic",13,3.25
6520,Anime TV de Hakken! Tamagotchi,"Comedy, Fantasy, Kids, Slice of Life",27,6.32
7479,Karate Baka Ichidai,"Historical, Martial Arts, Sports",47,7.35
3825,Dokaben,"Action, School, Shounen, Sports",163,6.49
2366,Touma Kishinden Oni,Supernatural,25,6.4
5475,Time Bokan 2000: Kaitou Kiramekiman,"Action, Adventure, Comedy, Mecha, Sci-Fi",26,6.35
23737,Neko Pitcher,"Comedy, Kids, Sports",51,7.13
3425,Meiken Lassie,"Adventure, Kids, Slice of Life",26,6.92
5022,Toushi Gordian,"Action, Mecha, Sci-Fi",73,6.73
5287,Ippatsu Kanta-kun,"Action, Adventure, Comedy, Kids, Sports",53,6.25
5071,Croket!,"Action, Adventure, Comedy, Fantasy",52,7.12
10802,MonHun Nikki Girigiri Airou Mura G,"Action, Comedy",13,6.46
3361,UFO Senshi Dai Apolon,"Action, Mecha, Sci-Fi",26,6.43
6468,Tensai Bakabon,"Comedy, Slice of Life",40,6.66
8189,The World of Golden Eggs,"Comedy, Parody",26,6.38
5628,21 Emon,"Comedy, Sci-Fi, Space",39,6.19
10525,Shinseiki Duel Masters Flash,"Comedy, Kids",24,6.27
4316,Nanami-chan 3rd Series,"Comedy, Kids",16,6.58
6779,Pokonyan!,"Comedy, Fantasy, Kids, Magic",170,6.74
3885,Sugar Bunnies,Kids,26,6.61
4054,Norimono Oukoku BuBu ChaCha,"Comedy, Slice of Life",26,6.99
6674,Reporter Blues,"Comedy, Mystery",52,6.46
32568,Kamiwaza Wanda,"Kids, Sci-Fi",-1,5.29
3819,Sasurai no Taiyou,"Drama, Music",26,6.42
11307,Ginga Patrol PJ,"Drama, Military, Sci-Fi, Space",26,6.66
6822,Ukkari Pénélope (2009),"Comedy, Slice of Life",26,6.35
3436,Meme Iroiro Yume no Tabi,"Adventure, Kids, Sci-Fi",127,6.67
7247,Naked Wolves,"Action, Comedy, Kids, Sports",52,6.29
3880,Makyou Densetsu Acrobunch,"Mecha, Sci-Fi, Shounen",24,6.47
9900,Hamster Club,Kids,140,6.65
32944,CoCO &amp; NiCO,"Comedy, Kids",39,4.53
9916,Samurai Giants,Sports,46,6.67
4597,Kouya no Shounen Isamu,"Action, Adventure, Shounen",52,6.57
5830,Tsurupika Hagemaru-kun,"Comedy, Kids",59,7
3947,Jarinko Chie (TV),"Comedy, Drama, Slice of Life",64,7.11
8436,Animentary: Ketsudan,"Historical, Military",26,7.08
10908,Kakko Kawaii Sengen! 2,Comedy,10,6.17
5829,Blocker Gundan IV Machine Blaster,"Action, Mecha, Sci-Fi",38,6.45
6077,Akubi Girl,"Comedy, Fantasy",26,6.31
7751,Midnight Horror School,Comedy,52,6.9
2822,Bamboo Bears,Comedy,52,6.43
6970,Choujin Sentai Baratack,"Adventure, Mecha, Sci-Fi",31,6.5
28247,Pankis! 2-jigen,"Comedy, Music",24,6.08
10847,Inumarudashi,Comedy,4,5.47
8011,Time Bokan Series: Gyakuten Ippatsuman,"Action, Comedy, Mecha, Sci-Fi",58,6.37
27687,Oshiri Kajiri Mushi (TV) 3rd Season,"Comedy, Kids",10,5.48
4314,Nanami-chan 2nd Series,"Comedy, Kids",16,6.61
5189,Chou Tokkyuu Hikarian,"Action, Adventure, Kids",156,6.66
22465,KutsuDaru.,"Fantasy, Kids, School, Slice of Life",48,6.03
1745,Wild 7 Another Bouryaku Unga,"Action, Adventure, Police, Shounen",13,5.72
11919,Zoku Attacker You! Kin Medal e no Michi,"Romance, Sports",52,6.2
4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",12,6.43
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",33,6.53
8553,Time Bokan Series: Time Patroltai Otasukeman,"Action, Adventure, Comedy, Sci-Fi",53,6.51
9882,High School Mystery: Gakuen Nanafushigi,"Horror, Mystery",41,7.14
6672,Video Senshi Lezarion,"Action, Mecha, Sci-Fi",45,6.72
4933,Muu no Hakugei,"Action, Fantasy, Sci-Fi",26,6.57
7160,Yoroshiku Mechadock,"Action, Cars, Comedy, Police, Sports",30,6.69
4782,Mama wa Poyopoyo Saurus ga Osuki,"Comedy, Kids, Slice of Life",52,6.75
3315,Kikou Keisatsu Metal Jack,"Action, Mecha, Police, Sci-Fi",37,6.41
4536,Muteki Robo Trider G7,"Comedy, Mecha, Sci-Fi, Space",50,6.64
6428,Psychoarmor Govarian,"Action, Mecha, Sci-Fi, Super Power",26,6.69
4183,Uchuu Taitei God Sigma,"Action, Mecha, Space",50,6.72
10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",47,6.53
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,"Comedy, Magic, Shoujo",36,6.28
3877,Sasurai no Shoujo Nell,"Adventure, Historical, Shoujo",26,6.32
1139,Monkey Magic,"Adventure, Fantasy, Kids",13,6.28
6311,Sarutobi Ecchan,"Comedy, Kids, Magic, School",26,6.08
28921,Disney Tsum Tsum,Kids,-1,6.61
