anime_id,name,genre,episodes,rating,members
456,Gokujou Seitokai,"Comedy, School, Slice of Life",26,7.06,12234
457,Mushishi,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",26,8.78,300030
467,Ghost in the Shell: Stand Alone Complex,"Action, Mecha, Military, Police, Sci-Fi, Seinen",26,8.47,194491
469,Karin,"Comedy, Romance, School, Shounen, Vampire",24,7.33,106142
470,Okusama wa Joshikousei (TV),"Comedy, Drama, Romance, Slice of Life",13,6.45,14010
471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",13,6.65,13877
472,To Heart,"Drama, Harem, Romance, School, Slice of Life",13,6.7,16757
473,Tide-Line Blue,"Action, Adventure, Drama, Military, Shounen",12,6.77,4670
476,Ginban Kaleidoscope,"Drama, Romance, Sports",12,7.48,29837
477,Aria The Animation,"Fantasy, Sci-Fi, Shounen, Slice of Life",13,7.79,76913
478,Sousei no Aquarion,"Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",26,7.2,46647
479,The Law of Ueki,"Adventure, Comedy, Drama, Shounen, Supernatural",51,7.88,60027
481,Yu☆Gi☆Oh! Duel Monsters,"Adventure, Game, Shounen",224,7.57,132099
482,Yu☆Gi☆Oh!: Duel Monsters GX,"Action, Comedy, Fantasy, Game, Shounen",180,7.23,74331
483,Kurau Phantom Memory,"Action, Drama, Sci-Fi, Space, Super Power",24,7.46,17463
485,Damekko Doubutsu,Comedy,26,7.43,8024
486,Kino no Tabi: The Beautiful World,"Action, Adventure, Slice of Life",13,8.46,102822
487,Girls Bravo: Second Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",13,6.9,57110
488,Ichigo Mashimaro,"Comedy, Slice of Life",12,7.77,46333
489,Kamichu!,"Comedy, Drama, Slice of Life, Supernatural",12,7.51,33053
490,Paniponi Dash!,"Comedy, Parody, School",26,7.57,38532
495,Bakuretsu Hunters,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen, Supernatural",26,6.86,10667
497,Yami to Boushi to Hon no Tabibito,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",13,6.73,19237
501,Doraemon,"Adventure, Comedy, Fantasy, Kids, Shounen",26,7.49,9366
505,Fushigiboshi no☆Futagohime,"Comedy, Magic, Shoujo",51,7.45,5074
506,Glass no Kamen,"Drama, Romance, Shoujo",23,7.52,4218
508,Tottoko Hamtarou,"Adventure, Comedy, Kids",296,7.03,29433
509,I My Me! Strawberry Eggs,"Comedy, Drama, Romance, School, Slice of Life",13,6.93,25043
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,"Comedy, Drama, Harem, Romance, School",13,5.99,3334
511,Kidou Shinsengumi Moeyo Ken TV,"Adventure, Comedy, Fantasy, Historical",13,6.33,3424
516,Keroro Gunsou,"Comedy, Sci-Fi, Shounen",358,7.93,31632
518,Mahou no Princess Minky Momo,"Magic, Shoujo",63,6.79,2229
519,Mahoraba: Heartful days,"Comedy, Drama, Romance, Shounen",26,7.45,16764
521,Mermaid Melody Pichi Pichi Pitch,"Adventure, Comedy, Magic, Romance, Shoujo",52,7.11,32296
525,Otogizoushi,"Adventure, Drama, Fantasy, Historical",26,7.1,10591
527,Pokemon,"Action, Adventure, Comedy, Fantasy, Kids",276,7.43,229157
529,Saishuu Heiki Kanojo,"Drama, Romance, School, Sci-Fi",13,7.31,58051
530,Bishoujo Senshi Sailor Moon,"Demons, Magic, Romance, Shoujo",46,7.71,146521
532,Bishoujo Senshi Sailor Moon S,"Drama, Magic, Romance, Shoujo",38,7.89,66911
533,Sensei no Ojikan: Doki Doki School Hours,"Comedy, Slice of Life",13,6.81,5137
534,Slayers,"Adventure, Comedy, Demons, Fantasy, Magic",26,7.87,73476
535,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",26,8.14,39832
538,Shin Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen",26,6.95,22621
545,Mousou Kagaku Series: Wandaba Style,"Comedy, Sci-Fi",12,6.18,2077
546,Wind: A Breath of Heart (TV),"Drama, Romance, School, Supernatural",13,6.14,7778
550,Yu☆Gi☆Oh!,"Action, Comedy, Fantasy, Game, Shounen",27,7.29,89243
551,Grappler Baki: Saidai Tournament-hen,"Action, Martial Arts, Shounen, Sports",24,7.46,13584
552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",54,7.89,182208
553,Yami no Matsuei,"Comedy, Drama, Fantasy, Horror, Magic, Shoujo, Shounen Ai, Vampire",13,7.23,34177
554,Koutetsu Tenshi Kurumi,"Adventure, Comedy, Drama, Historical, Mecha, Military, Romance, Shounen",24,6.92,15653
555,Koutetsu Tenshi Kurumi 2,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",12,6.41,8094
558,Major S2,"Comedy, Drama, Shounen, Sports",26,8.41,30689
561,Sakura Taisen,"Adventure, Mecha, Sci-Fi, Shounen",25,7.01,11293
563,DNA²,"Comedy, Romance, Sci-Fi",12,6.85,23140
567,The Big O,"Action, Mecha, Mystery, Psychological, Sci-Fi",26,7.57,45843
568,Bubblegum Crisis Tokyo 2040,"Adventure, Mecha, Sci-Fi, Shounen",26,7.19,20079
569,Musekinin Kanchou Tylor,"Comedy, Military, Parody, Sci-Fi, Space",26,7.97,19841
573,Saber Marionette J,"Action, Adventure, Comedy, Drama, Harem, Martial Arts, Mecha, Romance, Sci-Fi, Shounen",25,7.45,17561
576,Magikano,"Comedy, Fantasy, Harem, Magic, Romance, Shounen",13,6.53,22664
577,Kagihime Monogatari Eikyuu Alice Rinbukyoku,"Fantasy, Magic",13,6.35,5623
579,Battle Programmer Shirase,"Comedy, Ecchi, Sci-Fi",15,7.07,22292
580,Kogepan,Comedy,10,7.04,4436
582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,"Comedy, Martial Arts, School, Shounen",48,7.9,6473
584,Noein: Mou Hitori no Kimi e,"Adventure, Drama, Sci-Fi, Slice of Life",24,7.74,56244
586,Ayakashi: Japanese Classic Horror,"Fantasy, Historical, Horror",11,7.61,34938
587,Hanbun no Tsuki ga Noboru Sora,"Comedy, Drama, Romance",6,7.69,65125
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",21,8.14,10575
590,Kage kara Mamoru!,"Comedy, Romance, Shounen",12,6.73,17136
591,Amaenaide yo!!,"Comedy, Ecchi, Harem, Romance, Supernatural",12,6.67,48939
592,PopoloCrois,"Adventure, Fantasy",26,7.2,1065
593,Mugen no Ryvius,"Drama, Mecha, Military, Psychological, Sci-Fi, Space",26,7.59,22714
598,Jinzou Ningen Kikaider The Animation,"Action, Drama, Mecha, Sci-Fi, Shounen",13,7.09,5881
600,Legend of Duo,"Drama, Shounen Ai, Supernatural, Vampire",12,5.13,6991
603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",49,6.99,17671
604,Mahou no Stage Fancy Lala,"Comedy, Drama, Magic, Music, Romance, Shoujo",26,7.18,5991
605,Tenshi ni Narumon!,"Comedy, Fantasy, Romance",26,6.91,3847
606,Kazemakase Tsukikage Ran,"Adventure, Comedy, Historical, Martial Arts, Samurai",13,7.18,7893
607,Otogi Juushi Akazukin,"Adventure, Comedy, Fantasy",39,7.09,3847
610,Popotan,"Comedy, Drama, Ecchi, Supernatural",12,6.46,15230
611,Platonic Chain,"Sci-Fi, Slice of Life",24,5.82,1091
612,PetoPeto-san,"Comedy, Fantasy, Romance, School",13,6.63,3956
613,Onmyou Taisenki,"Adventure, Fantasy, Shounen, Supernatural",52,7.28,3945
614,Okusama wa Mahou Shoujo,"Magic, Romance",13,6.43,5098
616,Nurse Angel Ririka SOS,"Drama, Fantasy, Magic, Shoujo",35,6.83,1390
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,"Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural",13,6.78,22860
620,Mermaid Forest,"Drama, Fantasy, Horror, Mystery",13,7.16,14073
621,Night Walker: Mayonaka no Tantei,"Action, Comedy, Horror, Mystery, Vampire",12,7.09,11143
623,Shichinin no Nana,"Adventure, Comedy, Magic, Romance, School",25,6.91,2915
624,Mouse,"Action, Comedy, Ecchi, Harem, Shounen",12,6.17,10979
626,Mamotte Shugogetten!,"Comedy, Fantasy, Magic, Romance, Shounen",22,6.79,4995
627,Major S1,"Comedy, Drama, Shounen, Sports",26,8.42,41061
630,Mahoutsukai Tai!,"Comedy, Magic, Romance, Sci-Fi",13,6.95,5328
633,Legend of Basara,"Adventure, Drama, Romance, Shoujo",13,7.47,6033
634,Koi Kaze,"Drama, Psychological, Romance, Seinen",13,7.34,41250
635,Juubee-chan: Lovely Gantai no Himitsu,"Action, Adventure, Comedy, Drama, Shounen",13,6.73,11531
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",13,6.99,6733
637,Iketeru Futari,"Comedy, Ecchi, Romance, School, Seinen",16,6.78,11933
646,Haunted Junction,"Comedy, Shounen, Supernatural",12,6.87,2504
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,"Comedy, Drama, Harem, Romance, Sci-Fi",13,6.27,5200
649,Hanaukyou Maid-tai: La Verite,"Comedy, Ecchi, Harem, Romance",12,6.91,14069
652,Galaxy Angel Z,"Comedy, Sci-Fi",9,7.29,6616
653,Galaxy Angel 3,"Comedy, Sci-Fi",26,7.44,6244
655,Galaxy Angel 4,"Comedy, Sci-Fi",13,7.37,5046
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,"Game, Psychological, Seinen, Thriller",26,8.02,48127
667,Kashimashi: Girl Meets Girl,"Comedy, Drama, Romance, School, Shoujo Ai, Slice of Life",12,6.81,32198
668,Koi Koi 7,"Comedy, Harem, Romance",13,5.96,10399
670,Lamune,"Drama, Romance, Slice of Life",12,6.95,28716
671,Lemon Angel Project,"Drama, Music",13,6.8,5763
677,Sentimental Journey,"Drama, Romance, Shoujo",12,6.55,1412
678,Shadow Skill: Eigi,"Adventure, Drama, Fantasy, Magic, Martial Arts, Shounen, Super Power",26,7.24,7977
682,Otogi Story Tenshi no Shippo,"Comedy, Fantasy, Harem, Magic, Romance",12,6.66,9099
684,Tenshi no Shippo Chu!,"Fantasy, Magic, Romance",11,6.64,3674
685,To Heart: Remember My Memories,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",13,6.57,5752
687,Tokyo Mew Mew,"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",52,7.04,67936
688,Uta Kata,"Drama, Magic",12,6.88,16688
690,Kyuuketsuhime Miyu (TV),"Action, Demons, Drama, Horror, Vampire",26,7.24,21550
691,Yawara!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",124,7.63,6437
693,Burn Up Scramble,"Action, Comedy, Drama, Ecchi, Police, Sci-Fi, Shounen",12,6.34,5899
694,Canvas 2: Niji-iro no Sketch,"Comedy, Drama, Romance, Slice of Life",24,6.91,19491
696,Tenchi Muyou!,"Comedy, Harem, Romance, Sci-Fi, Shounen, Space",26,7.54,38372
706,Comic Party Revolution,"Comedy, Drama",13,6.68,6690
708,Patapata Hikousen no Bouken,"Adventure, Sci-Fi",26,7.59,2629
709,Mujin Wakusei Survive,"Action, Adventure, Fantasy, Sci-Fi, Slice of Life",52,7.72,11684
710,Rec,"Comedy, Drama, Romance",9,7.46,68951
712,Zoids Genesis,"Action, Adventure, Comedy, Mecha, Military",50,7.38,9559
714,High School! Kimengumi,"Comedy, Parody, Romance, School, Shounen",86,7.45,1316
718,Yume de Aetara (TV),"Comedy, Drama, Romance, Seinen, Slice of Life",16,6.64,3821
721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",38,8.23,73218
727,Kingyo Chuuihou!,"Comedy, Kids, Shoujo",54,6.91,992
729,Hiatari Ryoukou!,"Comedy, Romance, School, Sports",48,7.2,1527
738,MÄR,"Action, Adventure, Comedy, Fantasy, Shounen",102,7.42,28968
740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",43,7.74,73305
744,Trouble Chocolate,"Comedy, Romance, Sci-Fi, Shounen",20,6.69,2747
749,Nanami-chan,"Comedy, Kids",12,6.4,828
750,Binchou-tan,"Comedy, Slice of Life",12,7,6960
751,Bomberman Jetters,"Action, Adventure, Comedy, Mystery, Sci-Fi, Shounen",52,7.16,1876
754,Yuki no Joou,"Adventure, Drama, Fantasy",36,7.19,2228
763,Zoids,"Action, Adventure, Comedy, Mecha, Sci-Fi",67,7.48,27614
764,Zoids Shinseiki/Zero,"Adventure, Comedy, Mecha, Sci-Fi, Shounen, Sports",26,7.45,16381
771,Ginyuu Mokushiroku Meine Liebe Wieder,"Drama, Fantasy, Shoujo",13,6.84,4985
776,Nanaka 6/17,"Comedy, Drama, Romance, Shounen, Slice of Life",12,6.75,5702
782,Gasaraki,"Drama, Mecha, Military, Psychological, Supernatural",25,6.74,10770
783,Miami Guns,"Comedy, Ecchi, Police, Shounen",13,6.64,2765
786,Pugyuru,"Comedy, Fantasy, School",13,5.92,2513
789,Shinigami no Ballad.,"Drama, Fantasy, Psychological, Supernatural",6,7.05,32297
790,Ergo Proxy,"Mystery, Psychological, Sci-Fi",23,8.03,265005
795,Oniisama e...,"Drama, School, Shoujo, Shoujo Ai",39,7.88,11424
798,Yomigaeru Sora: Rescue Wings,"Drama, Military, Seinen",12,7.53,6871
799,Kokoro Toshokan,"Comedy, Drama, Slice of Life",13,6.62,3748
800,NieA Under 7,"Comedy, Sci-Fi, Slice of Life",13,6.99,16711
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,"Action, Mecha, Military, Mystery, Police, Sci-Fi, Seinen",26,8.57,113993
810,Android Ana Maico 2010,"Comedy, Drama, Sci-Fi, Seinen",24,6.6,1896
812,Chikyuu Shoujo Arjuna,"Adventure, Drama, Magic, Sci-Fi",13,6.98,17520
813,Dragon Ball Z,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",291,8.32,375662
817,Tactical Roar,"Comedy, Military, Romance, Sci-Fi",13,6.55,6479
831,Chicchana Yukitsukai Sugar,"Comedy, Fantasy, Slice of Life",24,7.19,14955
832,Ginsoukikou Ordian,"Mecha, Sci-Fi",24,5.93,1304
833,Choujuushin Gravion,"Action, Comedy, Mecha, Sci-Fi, Shounen",13,6.5,8364
835,Sister Princess: Re Pure,"Drama, Romance",13,6.37,5782
836,Sister Princess,"Comedy, Drama, Harem, Romance, Slice of Life",26,6.58,14714
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,"Drama, Seinen, Thriller",13,6.28,18031
840,Narue no Sekai,"Comedy, Romance, Sci-Fi",12,6.7,11544
841,Colorful,"Comedy, Ecchi, Slice of Life",16,6.28,13960
845,Kiba,"Adventure, Fantasy, Shounen",51,7.43,47651
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",26,8.15,93095
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",14,8.06,428569
850,Gakuen Heaven,"Comedy, Drama, Romance, School, Shounen Ai",13,6.8,34787
852,Gokinjo Monogatari,"Comedy, Drama, Romance, Slice of Life",50,7.56,7279
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",26,8.39,422271
854,Soul Link,"Action, Adventure, Comedy, Military, Romance, Sci-Fi, Space",12,6.26,14641
855,Strawberry Panic,"Drama, Romance, School, Shoujo Ai",26,7.45,72790
856,Utawarerumono,"Action, Drama, Fantasy, Sci-Fi",26,7.78,91034
857,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",25,7.69,194611
858,Gunparade Orchestra,"Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",24,6.06,2816
859,Digimon Savers,"Adventure, Comedy, Drama, Fantasy, Shounen",48,7.1,41021
860,Makai Senki Disgaea,"Action, Comedy, Demons, Fantasy, Magic",12,6.9,30146
861,xxxHOLiC,"Comedy, Drama, Mystery, Psychological, Supernatural",24,8.11,150872
863,Joshikousei: Girl&#039;s High,"Comedy, Drama, Ecchi, School, Slice of Life",12,6.69,22982
865,Kikou Senki Dragonar,"Adventure, Mecha, Sci-Fi, Shounen, Space",48,6.86,1961
872,Mahou Shoujo-tai Arusu,"Adventure, Comedy, Fantasy, Magic",40,7.24,16571
873,.hack//Roots,"Adventure, Drama, Fantasy, Game, Sci-Fi",26,7.06,50480
874,Digimon Tamers,"Adventure, Comedy, Drama, Fantasy, Shounen",51,7.65,94391
876,Street Fighter II V,"Adventure, Drama, Mystery, Shounen",29,7.16,14002
877,Nana,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",47,8.55,197256
878,Zegapain,"Action, Mecha, Romance, Sci-Fi",26,7.47,20644
879,Simoun,"Drama, Magic, Military, Romance, Shoujo Ai",26,7.56,24664
880,Aa! Megami-sama!: Sorezore no Tsubasa,"Comedy, Magic, Romance, Seinen, Supernatural",22,7.69,42026
886,Amaenaide yo!! Katsu!!,"Comedy, Ecchi, Harem, Romance, Supernatural",12,6.89,33573
888,Megami Kouhosei,"Action, Mecha, Military, Sci-Fi, Space",12,6.55,14757
889,Black Lagoon,"Action, Seinen",12,8.17,332562
890,Yuusha-Ou GaoGaiGar,"Adventure, Mecha, Sci-Fi, Shounen",49,7.96,10031
907,Princess Princess,"Comedy, School, Shoujo",12,7.16,38778
909,Geneshaft,"Adventure, Mecha, Sci-Fi, Space",13,6.49,8643
910,Himawari!,"Adventure, Comedy, Martial Arts",13,6.45,15549
912,Ninku,"Adventure, Shounen",55,7.15,2424
913,Kakutou Bijin Wulong,"Action, Ecchi, Martial Arts",25,6.78,3322
914,Ike! Ina-chuu Takkyuubu,"Comedy, Ecchi, School, Sports",26,7.7,7988
915,Ginga Densetsu Weed,"Adventure, Drama, Shounen",26,7.31,7484
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",13,6.71,30836
918,Gintama,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",201,9.04,336376
919,Ray The Animation,"Drama, Romance, Sci-Fi",13,6.81,7756
924,Transformers: Choujin Master Force,"Adventure, Mecha, Sci-Fi, Shounen",47,6.85,1574
925,Transformers Headmasters,"Adventure, Mecha, Sci-Fi, Shounen",35,6.69,1768
926,Transformers Victory,"Adventure, Mecha, Sci-Fi, Shounen",44,6.83,1418
927,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",51,6.38,2691
928,Transformers Galaxy Force,"Adventure, Mecha, Sci-Fi, Shounen",52,6.75,2790
929,Aura Battler Dunbine,"Adventure, Mecha, Sci-Fi",49,7.14,3694
930,Densetsu Kyojin Ideon,"Drama, Mecha, Sci-Fi, Space",39,7.1,5517
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",26,8.17,359494
935,Witchblade,"Action, Sci-Fi, Super Power",24,7.4,64697
940,Inukami!,"Comedy, Ecchi, Romance, Shounen, Supernatural",26,7.4,47882
941,Renkin San-kyuu Magical? Pokaan,"Comedy, Ecchi, Magic, Parody, Vampire",12,7.11,17273
942,Nishi no Yoki Majo: Astraea Testament,"Comedy, Drama, Fantasy, Mystery, Romance",13,6.91,11042
943,Yume Tsukai,"Drama, Fantasy, Magic, Slice of Life",12,6.57,5719
944,The Third: Aoi Hitomi no Shoujo,"Action, Adventure, Sci-Fi, Seinen",24,7.4,14304
951,Chibi Maruko-chan,"Comedy, Shoujo, Slice of Life",142,7.86,4739
952,Magical Nyan Nyan Taruto,"Comedy, Magic",12,6.44,3693
953,Jyu Oh Sei,"Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo",11,7.41,44766
956,Daikuu Maryuu Gaiking,"Adventure, Mecha, Sci-Fi, Shounen",44,7.02,919
957,Saiunkoku Monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",39,8.06,50951
958,HeatGuy J,"Action, Adventure, Mecha, Police, Sci-Fi",25,7.34,10727
959,Shin Chou Kyou Ryo: Condor Hero,"Adventure, Drama, Historical, Romance",26,7.53,4777
960,Shin Chou Kyou Ryo: Condor Hero II,"Adventure, Drama, Historical, Romance",26,7.51,2151
961,Virtua Fighter,"Action, Adventure, Comedy, Martial Arts, Shounen",35,7.13,3875
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",26,8.3,39596
964,Hit wo Nerae!,"Comedy, Ecchi",8,5.64,3772
965,Yoshinaga-san&#039;chi no Gargoyle,"Comedy, Fantasy, Slice of Life",13,6.9,3204
966,Crayon Shin-chan,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Unknown,7.73,26267
967,Hokuto no Ken,"Action, Drama, Martial Arts, Sci-Fi, Shounen",109,7.99,40271
968,Kakutou Bijin Wulong: Rebirth,"Action, Comedy, Martial Arts, School, Shounen",25,7.12,1895
969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",26,7.7,79166
970,Yokoyama Mitsuteru Sangokushi,"Adventure, Historical",47,7.49,2849
971,Astro Boy: Tetsuwan Atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",50,7.02,9331
973,Glass no Kantai: La Legende du Vent de l&#039;Univers,"Adventure, Sci-Fi",24,6.69,8052
980,Rikujou Bouei-tai Mao-chan,"Comedy, Kids, Magic, Military, Sci-Fi",26,6.4,2934
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,"Action, Comedy, Historical, Military, Samurai",12,6.51,1006
990,Kamisama Kazoku,"Comedy, Drama, Fantasy, Romance",13,7.27,32828
992,Dual Parallel! Trouble Adventures,"Action, Comedy, Harem, Mecha, Sci-Fi, Shounen",13,7.17,10636
996,Bishoujo Senshi Sailor Moon: Sailor Stars,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",34,7.99,52586
998,Blue Seed,"Action, Adventure, Comedy, Demons, Drama, Ecchi, Horror, Mystery, Romance, Sci-Fi",26,7.13,15194
1000,Uchuu Kaizoku Captain Harlock,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",42,7.87,14869
1005,Star Ocean EX,"Adventure, Fantasy, Sci-Fi, Shounen",26,6.69,9024
1013,Le Chevalier D&#039;Eon,"Historical, Magic, Mystery, Seinen, Supernatural",24,7.36,33035
1017,Majutsushi Orphen,"Action, Adventure, Comedy, Demons, Fantasy, Magic",24,7.3,20105
1018,Majutsushi Orphen: Revenge,"Adventure, Comedy, Fantasy, Magic, Shounen",23,6.94,9126
1019,Honoo no Mirage,"Action, Drama, Historical, Romance, School, Shounen Ai, Supernatural",13,6.74,12835
1021,Kaikan Phrase,"Drama, Music, Romance, Shoujo",44,7.55,8142
1022,Generator Gawl,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",12,7.13,5457
1025,Kachou Ouji,"Adventure, Comedy, Music, Sci-Fi, Slice of Life",13,7.16,16111
1035,Patalliro Saiyuuki!,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai",26,6.88,1996
1037,Saint Beast: Seijuu Kourin-hen,"Action, Fantasy, Magic, Supernatural",6,6.09,6177
1040,Mizuiro Jidai,"Shoujo, Slice of Life",47,7.01,1519
1045,Elf wo Karu Mono-tachi,"Adventure, Comedy, Ecchi, Fantasy, Magic, Shounen",12,7.16,13581
1046,Elf wo Karu Mono-tachi II,"Adventure, Comedy, Fantasy",12,7.15,8004
1048,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural",13,6.5,15796
1050,Bobobo-bo Bo-bobo,"Adventure, Comedy, Sci-Fi, Shounen",76,7.54,39041
1057,Ippatsu Kiki Musume,"Action, Comedy, Ecchi",16,6.44,3188
1060,Oruchuban Ebichu,"Comedy, Ecchi, Seinen",24,7.52,21109
1062,Nekojiru Gekijou Jirujiru Original,"Action, Comedy",27,6.67,6303
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",101,8.16,12833
1067,Kishin Houkou Demonbane (TV),"Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen",12,6.71,25443
1068,Chou Denji Robo Combattler V,"Adventure, Mecha, Sci-Fi, Shounen",54,6.93,1369
1069,Chou Denji Machine Voltes V,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",40,7.54,3201
1070,Love Get Chu,"Comedy, Romance",25,6.74,5725
1082,Hikari to Mizu no Daphne,"Comedy, Drama, Mystery, Police, Psychological, Sci-Fi",24,6.87,8876
1083,Human Crossing,"Drama, Slice of Life, Sports",13,6.53,1739
1086,Kenran Butou Sai: The Mars Daybreak,"Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",26,7.27,13265
1087,Kimagure Orange☆Road,"Comedy, Drama, Romance, School, Shounen, Slice of Life, Super Power",48,7.7,16012
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",36,8.07,44157
1093,Oishinbo,"Comedy, Seinen, Slice of Life",136,6.24,552
1097,Lime-iro Senkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",13,6.14,6176
